"algId","target","mean","median","sd","2%","5%","10%","25%","50%","75%","90%","95%","98%","ERT","runs","ps"
"(1+50) EA_var.",520,257.16,292,137.178179494018,1,1,2,156,288,354,407,453,502,257.16,100,1
"(1+50) EA_var.",521,263.91,303,136.198317600372,1,1,18,174,303,357,407,454,505,263.91,100,1
"(1+50) EA_var.",522,272.44,303,135.348209363027,1,1,52,203,303,362,413,456,512,272.44,100,1
"(1+50) EA_var.",523,280.23,306,134.900176711403,1,1,53,204,306,365,428,462,512,280.23,100,1
"(1+50) EA_var.",524,291.11,308,133.860842487694,1,1,102,206,308,375,451,502,512,291.11,100,1
"(1+50) EA_var.",525,301.39,320.5,135.380861560147,1,1,103,225,319,402,456,502,552,301.39,100,1
"(1+50) EA_var.",526,309.59,337.5,133.856103576365,1,1,110,237,328,403,458,503,552,309.59,100,1
"(1+50) EA_var.",527,317.23,352,133.178004599449,1,1,120,255,352,406,459,506,552,317.23,100,1
"(1+50) EA_var.",528,325.49,353.5,133.418570860675,1,1,152,255,353,410,463,506,552,325.49,100,1
"(1+50) EA_var.",529,333.58,356,135.278402047799,1,1,152,261,356,426,502,533,554,333.58,100,1
"(1+50) EA_var.",530,341.78,356.5,134.364465901405,1,3,154,269,356,426,502,533,561,341.78,100,1
"(1+50) EA_var.",531,350.36,360.5,133.768949002269,1,15,178,274,359,452,503,552,584,350.36,100,1
"(1+50) EA_var.",532,359.72,372,130.465528556068,3,53,191,302,369,452,503,552,584,359.72,100,1
"(1+50) EA_var.",533,366.35,394,130.625718305502,11,62,202,302,390,452,515,554,602,366.35,100,1
"(1+50) EA_var.",534,375.23,402,128.815650517248,53,103,203,302,402,454,533,563,602,375.23,100,1
"(1+50) EA_var.",535,382.79,404.5,126.691408668082,59,103,213,305,404,455,533,563,603,382.79,100,1
"(1+50) EA_var.",536,395.52,407.5,124.912290844578,103,109,226,311,406,473,553,563,606,395.52,100,1
"(1+50) EA_var.",537,403.52,411,122.683009451516,103,110,252,352,410,502,553,583,608,403.52,100,1
"(1+50) EA_var.",538,410.04,419,121.033088388459,103,154,256,352,417,502,553,603,618,410.04,100,1
"(1+50) EA_var.",539,416.76,423.5,118.572069888215,112,161,261,354,421,502,553,604,642,416.76,100,1
"(1+50) EA_var.",540,426.02,452,118.615411130155,152,187,270,355,452,503,557,606,653,426.02,100,1
"(1+50) EA_var.",541,436.08,454,117.49521202366,152,202,270,366,454,505,595,606,655,436.08,100,1
"(1+50) EA_var.",542,444.04,455,118.759660532089,152,203,270,375,455,513,595,619,657,444.04,100,1
"(1+50) EA_var.",543,450.19,455,117.020476063729,169,204,302,375,455,513,599,619,657,450.19,100,1
"(1+50) EA_var.",544,458.74,457.5,116.112155811839,176,227,302,402,457,541,602,653,663,458.74,100,1
"(1+50) EA_var.",545,465.09,464,115.115146130676,183,231,302,402,463,552,608,653,675,465.09,100,1
"(1+50) EA_var.",546,474.66,501.5,113.461444526056,202,256,305,406,501,553,609,654,676,474.66,100,1
"(1+50) EA_var.",547,482.6,502.5,110.869839055179,214,256,308,412,502,553,616,654,702,482.6,100,1
"(1+50) EA_var.",548,489.93,505,112.165935429198,252,258,310,412,505,554,616,659,703,489.93,100,1
"(1+50) EA_var.",549,495.69,506.5,113.126789957377,253,270,310,427,506,557,636,659,703,495.69,100,1
"(1+50) EA_var.",550,504.54,509.5,111.221902137805,253,278,339,452,508,567,652,659,703,504.54,100,1
"(1+50) EA_var.",551,513.02,515.5,111.218229375649,253,302,354,452,515,581,654,703,708,513.02,100,1
"(1+50) EA_var.",552,519.53,517,108.965609902456,253,303,354,460,517,600,662,703,708,519.53,100,1
"(1+50) EA_var.",553,528.71,540,109.014343880598,302,303,355,463,539,605,665,703,708,528.71,100,1
"(1+50) EA_var.",554,538.31,553,110.200523839705,302,303,360,469,553,606,665,705,723,538.31,100,1
"(1+50) EA_var.",555,544.51,553,110.243485801276,302,308,363,486,553,610,689,705,757,544.51,100,1
"(1+50) EA_var.",556,552.34,559,110.976494007615,302,325,372,502,559,618,702,707,757,552.34,100,1
"(1+50) EA_var.",557,559.74,563,107.254593742123,311,354,403,503,563,633,702,707,762,559.74,100,1
"(1+50) EA_var.",558,564.59,568,107.998325370481,311,355,406,503,567,633,702,708,764,564.59,100,1
"(1+50) EA_var.",559,571.54,573.5,109.787804514901,353,360,406,508,569,640,705,753,767,571.54,100,1
"(1+50) EA_var.",560,580.86,586,108.989761357699,353,363,409,530,584,652,719,753,774,580.86,100,1
"(1+50) EA_var.",561,587.36,602,108.865733262528,355,363,409,552,602,652,719,755,774,587.36,100,1
"(1+50) EA_var.",562,597.39,604,106.660880051373,370,403,412,552,603,656,752,764,774,597.39,100,1
"(1+50) EA_var.",563,604.41,605,107.472345045109,370,404,412,555,605,662,752,769,803,604.41,100,1
"(1+50) EA_var.",564,614.48,611,106.547990799613,404,406,453,558,609,667,758,803,805,614.48,100,1
"(1+50) EA_var.",565,621.03,616.5,108.319994983065,404,407,453,559,616,701,764,805,813,621.03,100,1
"(1+50) EA_var.",566,629.24,636.5,108.099665946652,405,418,455,566,635,703,770,806,816,629.24,100,1
